ID,Y,X,Ca,Mg,Na,K,HCO3,CO3,Cl,SO4,cat_hex,an_hex,diamond_hex,Ca_meqL,Mg_meqL,Na_meqL,K_meqL,HCO3_meqL,CO3_meqL,Cl_meqL,SO4_meqL,anions,cations,NaK_meqL,NaK,EC,CBE,maj_cation,maj_anion,water_type,Alkcalc,TDScalc
62,-27.70119279,151.40831719999997,49.0,26.0,76.0,1.8,405.0,2.3,63.0,2.0,#daffcf,#ff5924,#ffdc76,2.4452317979939115,2.139477473770829,3.305818484118674,0.046037807270392826,6.6374792394399345,0.07665491291335327,1.7770155728618695,0.0416390807756528,8.53278880599081,11.288421854542873,3.351856291389067,77.09269470194853,-2.7556330485520633,-0.13902445696916216,Na,HCO3,Na-HCO3,409.6,462.8526947019485
63,-27.55223561,151.2903238,33.0,20.0,95.0,1.5,355.0,2.0,64.0,6.0,#91ff91,#ff652a,#eaff83,1.6467887619142672,1.6457519029006378,4.132273105148342,0.038364839391994025,5.818037358027597,0.06665644601161155,1.8052221692565023,0.1249172423269584,7.81483321562267,11.633816553895576,4.170637944540336,95.92467272442772,-3.818983338272906,-0.1963623893448056,Na,HCO3,Na-HCO3,359.0,434.3246727244277
64,-27.69763099,151.3457184,44.0,23.0,89.0,2.0,310.0,1.0,110.0,3.0,#baffaf,#ffb136,#fffbc6,2.195718349219023,1.8926146883357333,3.8712874353494997,0.051153119189325365,5.080539664756493,0.03332822300580578,3.1027256034096133,0.0624586211634792,8.27905211233539,11.933214146632407,3.922440554538825,90.21613275439297,-3.6541620342970162,-0.1807893279990676,Na,HCO3,Na-HCO3,312.0,457.41613275439295
65,-27.76704877,151.39778940000002,63.0,29.0,100.0,2.5,280.0,1.5,105.0,12.0,#d6ffbf,#ffb73e,#ffe0ce,3.1438694545636006,2.386340259205925,4.349761163314044,0.06394139898665671,4.588874535909091,0.049992334508708665,2.961692621436449,0.2498344846539168,7.850393976508165,14.357614838370926,4.413702562300701,101.51515893291612,-6.507220861862761,-0.2930123504590381,Na,HCO3,Na-HCO3,283.0,480.3151589329161
66,-27.597256899999994,151.2871355,27.0,14.0,105.0,1.0,310.0,1.3,80.0,5.0,#72ff6b,#ff8832,#cfff91,1.3473726233844003,1.1520263320304465,4.567249221479747,0.025576559594662682,5.080539664756493,0.04332668990754751,2.256527711570628,0.104097701939132,7.484491768173801,11.685050517563667,4.59282578107441,105.63499296471143,-4.200558749389866,-0.2191267108404131,Na,HCO3,Na-HCO3,312.6,419.19499296471145
67,-27.37485866,151.22821000000002,3.2,24.0,485.0,1.5,156.0,206.4,416.0,3.0,#12ff23,#dbff38,#44ff5b,0.15968860721592892,1.9749022834807652,21.096341642073117,0.038364839391994025,2.5566586700064935,6.878945228398313,11.733944100167266,0.0624586211634792,21.23200661973555,44.40400385362692,21.134706481465113,486.0982490736976,-23.171997233891368,-0.35303786849286684,Na,Cl,Na-Cl,568.8,1273.5782490736976
68,-27.84934446,151.4009166,55.0,35.5,130.0,1.0,445.0,2.2,130.0,10.0,#abffaf,#ff9635,#ffffb4,2.7446479365237786,2.921209627648632,5.6546895123082574,0.025576559594662682,7.293032744569805,0.07332209061277271,3.6668575313022704,0.208195403878264,11.241407770363113,17.02638970797825,5.6802660719029205,130.6461196537672,-5.784981937615138,-0.20464919285089544,Na,HCO3,Na-HCO3,449.4,630.7861196537672
69,-26.84014249,150.8774881,135.0,180.0,1550.0,2.8,810.0,6.0,2650.0,210.0,#3dff53,#43ff2b,#4ad1ff,6.7368631169220015,14.811767126105739,67.42129803136768,0.07161436686505551,13.274958478879869,0.19996933803483466,74.74748044577704,4.372103481443544,92.59451174413529,156.5344550394932,67.49291239823273,1552.336985159353,-63.93994329535791,-0.25665398978229026,Na,Cl,Na-Cl,822.0,5220.536985159352
70,-27.56765358,151.2392863,50.0,22.0,133.0,2.0,407.0,0.9,110.0,22.0,#98ff86,#ff8f3f,#e5ffad,2.4951344877488895,1.8103270931907016,5.785182347207679,0.051153119189325365,6.670256914696428,0.0299954007052252,3.1027256034096133,0.4580298885321808,10.261007807343447,15.978132513733602,5.836335466397005,134.2357157271311,-5.717124706390155,-0.217885366533818,Na,HCO3,Na-HCO3,408.8,583.5157157271311
71,-27.62258193,151.396928,108.0,212.0,2220.0,1.5,561.0,2.2,3900.0,14.0,#2bff43,#20ff0f,#2ecaff,5.389490493537601,17.44497017074676,96.56469782557178,0.038364839391994025,9.194137909446429,0.07332209061277271,110.00572593906811,0.2914735654295696,119.56465950455689,216.0405859942119,96.60306266496377,2221.870441294167,-96.47592648965502,-0.2874684701255927,Na,Cl,Na-Cl,565.4,6795.110441294167
72,-27.33047318,151.35198400000002,30.0,39.0,433.0,1.0,720.0,2.8,370.0,107.0,#31ff42,#ffea63,#72ff79,1.4970806926493336,3.2092162106562436,18.834465837149814,0.025576559594662682,11.799963092337661,0.09331902441625617,10.436440666014153,2.2276908214974247,24.557413604265495,42.42638169679453,18.860042396744475,433.78097512512295,-17.868968092529034,-0.26676553653337487,Na,HCO3,Na-HCO3,725.6,1415.140975125123
73,-28.22395523,152.04961310000002,115.0,73.0,63.0,0.7,540.0,4.4,210.0,4.8,#f9a9ff,#ffbd37,#ff6cd2,5.738809321822446,6.006994445587328,2.740349532887848,0.017903591716263878,8.849972319253245,0.14664418122554543,5.923385242872898,0.09993379386156671,15.019935537213255,17.262310016618,2.758253124604112,63.43982186589458,-2.2423744794047433,-0.06946153964616686,Mg,HCO3,Mg-HCO3,548.8,795.5198218658945
74,-28.2112445,152.0381915,280.2,153.6,372.6,2.7,499.0,2.7,1134.0,43.7,#eeffe5,#57ff29,#926aff,13.982733669344777,12.639374614276898,16.20721009450813,0.06905671090558925,8.178029976495129,0.08998620211567561,31.98628031151365,0.9098139149480138,41.16411040507246,59.17464189444911,16.27626680541372,374.3541365245155,-18.010531489376646,-0.17949726378511607,Na,Cl,Na-Cl,504.4,2288.4941365245154
75,-27.58953158,151.3067504,41.0,23.0,73.0,1.1,370.0,5.1,50.0,2.9,#caffc4,#ff4e22,#ffe96d,2.0460102799540896,1.8926146883357333,3.1753256492192525,0.02813421555412895,6.063869922451298,0.16997393732960944,1.4103298197316425,0.06037666712469656,7.704550346637246,10.345544697836587,3.2034598647733814,73.67957688978777,-2.640994351199341,-0.1463147060828303,Na,HCO3,Na-HCO3,380.2,418.69957688978775
76,-27.65497443,151.3229532,32.5,17.0,74.0,1.1,325.0,1.6,49.0,2.0,#acffa2,#ff5724,#f8ff74,1.6218374170367782,1.398889117465542,3.218823260852393,0.02813421555412895,5.326372229180195,0.053325156809289245,1.3821232233370095,0.0416390807756528,6.803459690102146,9.514641487315364,3.246957476406522,74.68002195735001,-2.711181797213218,-0.16614566656598506,Na,HCO3,Na-HCO3,328.2,372.10002195735
77,-27.46662124,151.3972523,94.0,148.0,900.0,6.0,549.0,0.0,1520.0,270.0,#4bff6e,#53ff44,#55b9ff,4.690852836967912,12.17856408146472,39.1478504698264,0.1534593575679761,8.997471857907467,0.0,42.87402651984193,5.621275904713128,57.49277428246252,95.47203657322139,39.30130982739438,903.9301260300707,-37.97926229075887,-0.24828757724278666,Na,Cl,Na-Cl,549.0,3265.330126030071
78,-27.63355173,151.3171606,34.0,18.0,85.0,1.3,335.0,1.1,39.0,3.2,#a1ff98,#ff461f,#f0ff64,1.6966914516692448,1.481176712610574,3.697296988816938,0.03324952747306149,5.490260605462662,0.03666104530638636,1.100057259390681,0.06662252924104448,6.693601439400775,10.638961196859817,3.730546516289999,85.80256987466998,-3.945359757459043,-0.2276270301314332,Na,HCO3,Na-HCO3,337.2,382.32256987466997
79,-27.53976626,151.288888,30.0,19.0,92.0,1.0,345.0,4.2,54.0,7.0,#8dff8f,#ff5928,#e7ff78,1.4970806926493336,1.5634643077556059,4.001780270248921,0.025576559594662682,5.65414898174513,0.13997853662438428,1.523156205310174,0.1457367827147848,7.463020506394472,11.115258660092108,4.027356829843584,92.62920708640243,-3.6522381536976356,-0.19658646104779823,Na,HCO3,Na-HCO3,353.4,414.6692070864024
80,-28.08205865,151.81284519999997,130.0,105.0,165.0,1.8,355.0,2.2,590.0,6.9,#e1ebff,#72ff2b,#b078ff,6.487349668147113,8.640197490228347,7.177105919468174,0.046037807270392826,5.818037358027597,0.07332209061277271,16.64189187283338,0.14365482867600216,22.676906150149755,29.573834611852593,7.2231437267385665,166.13230571498704,-6.896928461702839,-0.13199675949318607,Mg,Cl,Mg-Cl,359.4,1213.672305714987
81,-28.23210943,152.06406619999998,46.0,27.0,213.0,1.0,357.0,1.3,255.0,8.0,#63ff62,#deff3a,#abffc5,2.2955237287289783,2.221765068915861,9.264991277858915,0.025576559594662682,5.850815033284091,0.04332668990754751,7.192682080631377,0.1665563231026112,13.253380126925627,23.098424472551997,9.290567837453578,213.6830602614323,-9.84504434562637,-0.2708268393852404,Na,Cl,Na-Cl,359.6,765.4430602614323
82,-28.18430649,151.9757944,62.0,45.0,61.0,0.9,365.0,5.5,110.0,7.0,#ebddff,#ff9835,#ff8baa,3.093966764808623,3.7029417815264347,2.6533543096215673,0.023018903635196413,5.981925734310065,0.18330522653193176,3.1027256034096133,0.1457367827147848,9.413693346966394,12.149654972848584,2.6763732132567637,61.556583904905565,-2.73596162588219,-0.12688018508554455,Mg,HCO3,Mg-HCO3,376.0,511.1565839049056
83,-27.07881173,151.13400049999998,46.0,61.0,740.0,4.0,385.0,4.6,1050.0,100.0,#2cff3d,#50ff33,#47f8ff,2.2955237287289783,5.0195433038469455,32.188232608523926,0.10230623837865073,6.309702486875,0.15330982582670655,29.61692621436449,2.08195403878264,38.16189256584883,71.89614472638108,32.29053884690258,742.6823934787593,-33.73425216053225,-0.30651329962354223,Na,Cl,Na-Cl,394.2,2236.2023934787594
84,-27.60301054,151.3125908,46.0,23.0,66.0,1.2,365.0,2.5,51.0,2.0,#e4ffd3,#ff5122,#ffd66e,2.2955237287289783,1.8926146883357333,2.870842367787269,0.030691871513595217,5.981925734310065,0.08332055751451443,1.4385364161262753,0.0416390807756528,7.5454217887265065,9.99120689566644,2.9015342393008643,66.73528750391988,-2.445785106939934,-0.1394672346068778,Na,HCO3,Na-HCO3,370.0,410.7352875039199
85,-27.43418056,151.50549809999998,36.0,59.0,518.0,2.0,701.0,3.1,530.0,150.0,#36ff50,#d8ff6d,#7bffaf,1.7964968311792004,4.854968113556882,22.53176282596675,0.051153119189325365,11.488575177400973,0.10331749131799792,14.94949608915541,3.1229310581739598,29.664319816048344,51.81729683504824,22.582915945156078,519.4070667385898,-22.152977018999895,-0.27187699421648326,Na,Cl,Na-Cl,707.2,1718.7270667385899
86,-27.13687737,151.14648490000002,54.0,105.0,890.0,7.0,240.0,2.2,1650.0,91.0,#33ff51,#23ff19,#31b9ff,2.6947452467688007,8.640197490228347,38.712874353494996,0.17903591716263878,3.9333210307792204,0.07332209061277271,46.540884051144204,1.8945781752922024,52.442105347828395,89.11876327831241,38.89191027065763,894.5139362251256,-36.67665793048402,-0.2590875450711332,Na,Cl,Na-Cl,244.4,2941.1539362251256
87,-27.59963065,151.23787109999998,22.0,10.0,92.0,1.5,285.0,1.9,57.0,5.0,#6aff5e,#ff6e2d,#c6ff79,1.0978591746095114,0.8228759514503189,4.001780270248921,0.038364839391994025,4.670818724050324,0.06332362371103097,1.6077759944940724,0.104097701939132,6.446016044194559,10.00102534534166,4.040145109640915,92.92333752174105,-3.5550093011471002,-0.2161488633091685,Na,HCO3,Na-HCO3,288.8,360.20333752174105
88,-27.17320128,151.11360200000001,96.0,82.0,548.0,4.0,359.0,3.4,1000.0,80.0,#5fff6d,#4dff2f,#5cb2ff,4.790658216477868,6.747582801892615,23.836691174960965,0.10230623837865073,5.883592708540584,0.11331595821973964,28.20659639463285,1.665563231026112,35.869068292419286,59.41623584504971,23.938997413339617,550.5969405068112,-23.547167552630427,-0.247122762169691,Na,Cl,Na-Cl,365.8,2028.0769405068113
89,-27.69163446,151.328582,35.0,18.0,92.0,1.5,252.0,4.4,93.0,4.7,#9bff91,#ffb237,#ecffc2,1.7465941414242225,1.481176712610574,4.001780270248921,0.038364839391994025,4.1299870823181815,0.14664418122554543,2.623213464700855,0.09785183982278409,6.997696568067365,11.308061073316626,4.040145109640915,92.92333752174105,-4.310364505249261,-0.2354649607894284,Na,HCO3,Na-HCO3,260.8,400.103337521741
90,-27.15840855,151.18268480000003,36.0,33.0,467.0,1.0,598.0,5.6,460.0,106.0,#2eff37,#d6ff60,#68ff97,1.7964968311792004,2.715490639786052,20.313384632676588,0.025576559594662682,9.800524901691558,0.18663804883251234,12.97503434153111,2.2068712811095983,25.16906857316478,45.18990985550775,20.33896119227125,467.7961074222387,-20.02084128234297,-0.2845527568686831,Na,Cl,Na-Cl,609.2,1468.3161074222387
91,-27.65230654,151.30772119999997,29.0,14.5,85.0,1.4,250.0,3.0,93.0,2.5,#8fff84,#ffb536,#e2ffbb,1.447178002894356,1.1931701296029624,3.697296988816938,0.035807183432527756,4.097209407061688,0.09998466901741733,2.623213464700855,0.052048850969566,6.872456391749526,10.10655647699625,3.7331041722494653,85.8613959617377,-3.234100085246724,-0.19047633158933014,Na,HCO3,Na-HCO3,256.0,378.4613959617377
92,-27.29009885,151.25121030000003,43.0,58.0,420.0,3.9,460.0,7.2,580.0,100.0,#46ff61,#96ff53,#7dfff3,2.145815659464045,4.77268051841185,18.268996885918988,0.09974858241918445,7.538865308993506,0.2399632056418016,16.359825908887053,2.08195403878264,26.220608462305,43.65598711455224,18.368745468338172,422.48114577177796,-17.435378652247238,-0.24951671598067585,Na,Cl,Na-Cl,474.4,1488.1211457717777
93,-27.12979714,151.24663180000002,51.0,49.0,310.0,4.2,495.0,6.6,415.0,38.0,#5dff70,#c8ff42,#a5ffd9,2.5450371775038674,4.032092162106562,13.484259606273538,0.10742155029758327,8.112474625982143,0.2199662718383181,11.705737503772632,0.7911425347374031,20.829320936330497,33.76049165275267,13.591681156571122,312.6086666011358,-12.931170716422173,-0.23687882597728757,Na,Cl,Na-Cl,508.2,1170.5286666011357
94,-27.56848826,151.3133427,36.0,24.0,100.0,1.0,400.0,4.9,60.0,7.0,#9affa0,#ff5526,#f1ff76,1.7964968311792004,1.9749022834807652,4.349761163314044,0.025576559594662682,6.555535051298701,0.16330829272844832,1.6923957836779708,0.1457367827147848,8.556975910419904,12.52207456047738,4.375337722908707,100.63276762690026,-3.9650986500574756,-0.18810613198786513,Na,HCO3,Na-HCO3,409.8,473.51276762690026
95,-27.55939843,151.2666977,24.0,12.0,94.0,0.9,295.0,10.0,53.0,5.3,#71ff69,#ff6029,#ceff74,1.197664554119467,0.9874511417403826,4.088775493515202,0.023018903635196413,4.834707100332792,0.33328223005805774,1.494949608915541,0.11034356405547992,6.77328250336187,10.408704490160648,4.1117943971503985,94.57127113445917,-3.635421986798778,-0.21158332782869088,Na,HCO3,Na-HCO3,315.0,377.87127113445916
96,-27.67555349,151.27925349999998,18.0,9.2,83.0,1.6,220.0,0.8,59.0,6.0,#62ff5b,#ff8d35,#c1ff8a,0.8982484155896002,0.7570458753342934,3.610301765550657,0.040922495351460295,3.6055442782142855,0.026662578404644623,1.664189187283338,0.1249172423269584,5.421313286229227,8.957742812728128,3.6512242609021173,83.97815800074869,-3.5364295264989014,-0.2459430926592833,Na,HCO3,Na-HCO3,221.6,309.13815800074866
97,-27.62647181,151.2558191,20.0,10.0,89.0,1.3,243.0,0.5,65.0,6.0,#65ff5d,#ff8d35,#c3ff8c,0.9980537950995558,0.8228759514503189,3.8712874353494997,0.03324952747306149,3.982487543663961,0.01666411150290289,1.8334287656511352,0.1249172423269584,5.957497663144957,9.630003672194997,3.904536962822561,89.8043501449189,-3.67250600905004,-0.23560581840809477,Na,HCO3,Na-HCO3,244.0,337.20435014491886
98,-27.44465765,151.5511732,9.9,20.6,399.3,0.1,638.3,18.4,243.6,66.4,#18ff26,#ffb553,#63ff49,0.49403662857428016,1.695124459987657,17.36859632511298,0.0025576559594662684,10.460995058109901,0.6132393033068262,6.871126881732562,1.382417481751673,19.327778724900963,36.93146905070683,17.371153981072446,399.53654156466627,-17.603690325805868,-0.31290305188613393,Na,HCO3,Na-HCO3,675.0999999999999,1145.096541564666
99,-27.79828005,151.43228280000002,74.0,34.5,110.0,2.4,540.0,6.3,80.0,3.8,#dfffc8,#ff5524,#ffde73,3.6927990418683563,2.8389220325036,4.784737279645449,0.061383743027190435,8.849972319253245,0.20996780493657638,2.256527711570628,0.07911425347374032,11.39558208923419,16.223963119717233,4.846121022672639,111.4607835214707,-4.828381030483042,-0.17481754293760698,Na,HCO3,Na-HCO3,552.6,635.3207835214707
100,-27.61535876,151.247387,17.0,9.1,90.0,1.2,245.0,0.6,60.0,5.0,#57ff53,#ff8332,#bbff7d,0.8483457258346224,0.7488171158197902,3.91478504698264,0.030691871513595217,4.0152652189204545,0.019996933803483465,1.6923957836779708,0.104097701939132,5.831755638341041,9.488116678646882,3.9454769184962353,90.74596912541341,-3.6563610403058417,-0.2386678534031495,Na,HCO3,Na-HCO3,246.2,329.5659691254134
101,-27.33850056,151.18962150000002,52.0,36.0,170.0,0.0,470.0,2.8,170.0,38.0,#8bff93,#ffb34b,#e7ffca,2.594939867258845,2.962353425221148,7.394593977633876,0.0,7.702753685275973,0.09331902441625617,4.795121387087584,0.7911425347374031,13.382336631517218,20.346481247747743,7.394593977633876,170.07566148557913,-6.964144616230525,-0.20647461293067684,Na,HCO3,Na-HCO3,475.6,751.4356614855792
102,-27.69588351,151.3784064,71.0,32.0,85.0,1.8,400.0,1.5,125.0,13.0,#f9ffd8,#ff9f39,#ffb4ae,3.543090972603423,2.6332030446410206,3.697296988816938,0.046037807270392826,6.555535051298701,0.049992334508708665,3.5258245493291063,0.2706540250417432,10.40200596017826,13.662963609419103,3.7433347960873307,86.0967003100086,-3.2609576492408436,-0.13550641066924912,Na,HCO3,Na-HCO3,403.0,568.8967003100086
103,-27.66415368,151.3875076,47.0,24.0,81.0,2.0,388.0,1.2,65.0,5.0,#cdffbf,#ff5f28,#ffeb80,2.345426418483956,1.9749022834807652,3.523306542284376,0.051153119189325365,6.35886899975974,0.03999386760696693,1.8334287656511352,0.104097701939132,8.336389334956975,11.469248024912124,3.574459661473701,82.21257221389513,-3.1328586899551496,-0.15818015007702108,Na,HCO3,Na-HCO3,390.4,457.4525722138951
104,-27.27552331,151.1507195,49.0,29.0,250.0,2.0,560.0,4.3,205.0,56.0,#5bff5a,#ffb553,#b6ff9d,2.4452317979939115,2.386340259205925,10.874402908285111,0.051153119189325365,9.177749071818182,0.14331135892496483,5.782352260899734,1.1658942617182784,16.26930695336116,26.68268411214871,10.925556027474437,251.28778863191206,-10.41337715878755,-0.2424422454108167,Na,HCO3,Na-HCO3,568.6,931.4477886319121
105,-27.119250399999995,151.25498059999998,43.0,41.0,315.0,2.3,640.0,8.5,290.0,45.0,#4fff5f,#ffd247,#a6ff97,2.145815659464045,3.3737914009463075,13.70174766443924,0.058826087067724166,10.488856082077922,0.2832898955493491,8.179912954443527,0.936879317452188,19.888938249522983,33.04075456342428,13.760573751506964,316.4931962846602,-13.151816313901296,-0.24847709508497653,Na,HCO3,Na-HCO3,657.0,1129.6931962846602
106,-27.56072228,151.3128508,38.0,27.0,101.0,1.0,425.0,0.8,54.0,10.0,#a2ffad,#ff4c26,#f8ff6f,1.896302210689156,2.221765068915861,4.393258774947185,0.025576559594662682,6.965255992004869,0.026662578404644623,1.523156205310174,0.208195403878264,8.723270179597952,12.955737948688713,4.418835334541848,101.6332126944625,-4.232467769090761,-0.1952334601308746,Na,HCO3,Na-HCO3,426.6,486.5932126944625
107,-27.69449087,151.3518326,57.0,30.0,87.0,1.3,351.0,1.2,130.0,2.0,#ddffd1,#ffb736,#ffd0c1,2.844453316033734,2.4686278543509568,3.7842922120832188,0.03324952747306149,5.75248200751461,0.03999386760696693,3.6668575313022704,0.0416390807756528,9.5009724871995,12.94816464949725,3.81754173955628,87.80346000979443,-3.4471921622977515,-0.15355566413564992,Na,HCO3,Na-HCO3,353.4,518.8434600097944
108,-27.68421371,151.34579730000002,50.0,28.0,88.0,1.0,351.0,1.5,115.0,1.0,#cbffc5,#ffa634,#ffe5b9,2.4951344877488895,2.304052664060893,3.8277898237163592,0.025576559594662682,5.75248200751461,0.049992334508708665,3.2437585853827775,0.0208195403878264,9.067052467793921,12.505919918431827,3.853366383311022,88.6274268161535,-3.4388674506379058,-0.15940628806596943,Na,HCO3,Na-HCO3,354.0,495.0274268161535
109,-27.67722155,151.34344850000002,55.0,31.0,100.0,1.0,363.0,1.6,145.0,1.0,#c7ffc2,#ffc236,#ffe6ce,2.7446479365237786,2.5509154494959887,4.349761163314044,0.025576559594662682,5.949148059053571,0.053325156809289245,4.089956477221763,0.0208195403878264,10.113249233472452,14.046238831837181,4.375337722908707,100.63276762690026,-3.9329895983647294,-0.16279275404068144,Na,HCO3,Na-HCO3,366.2,552.3527676269002
110,-27.57420286,151.3768517,165.0,100.0,190.0,0.7,195.0,2.0,415.0,500.0,#fefffe,#7effed,#7d48ff,8.233943809571334,8.228759514503189,8.264546210296684,0.017903591716263878,3.195823337508117,0.06665644601161155,11.705737503772632,10.4097701939132,25.377987481205558,33.02760292810042,8.282449802012948,190.49634544629782,-7.649615446894863,-0.1309740282272024,Na,Cl,Na-Cl,199.0,1489.8963454462978
111,-27.48446069,151.3053844,44.0,36.0,106.0,1.0,444.0,0.9,48.0,35.0,#b2ffc9,#ff4939,#fff47b,2.195718349219023,2.962353425221148,4.610746833112887,0.025576559594662682,7.276643906941558,0.0299954007052252,1.3539166269423768,0.728683913573924,9.389239848163085,14.430718559855272,4.63632339270755,106.63543803227365,-5.0414787116921875,-0.21164934989958284,Na,HCO3,Na-HCO3,445.8,537.1154380322737
112,-27.557137199999996,151.25080269999998,26.5,13.0,105.0,1.2,315.0,1.2,70.0,7.6,#70ff67,#ff7831,#ccff86,1.3224212785069114,1.0697387368854145,4.567249221479747,0.030691871513595217,5.162483852897727,0.03999386760696693,1.9744617476242994,0.15822850694748064,7.335167975076473,11.588042201379011,4.597941092993342,105.75264513884687,-4.252874226302538,-0.2247438033317424,Na,HCO3,Na-HCO3,317.4,413.29264513884686
